file,course,section,question_id,status,difficulty,option_key,option_letter,issues,sample
content/cpa/reg/questions.json,cpa,reg,reg-gen-0918,draft,medium,1,B,wrong-option-marked-correct,"While $1,000 is a potential penalty amount, it's not necessarily the correct amount in all cases. The penalty is the *greater* of $1,000 or "
content/cpa/reg/questions.json,cpa,reg,reg-gen-0948,draft,medium,2,C,wrong-option-marked-correct,"While the reason is partially correct, it doesn't highlight the crucial element of prior dealings establishing apparent authority."
content/cpa/reg/questions.json,cpa,reg,reg-gen-0967,draft,hard,0,A,self-contradictory-rationale-text,"The medical expense deduction is limited to the amount exceeding 7.5% of AGI. Qualified medical expenses are $4,000 (premiums) + $6,000 (doc"
content/cpa/reg/questions.json,cpa,reg,reg-gen-0969,draft,medium,0,A,wrong-option-marked-correct,"Single would only be correct if Harold did not maintain a household for a qualifying child or other qualifying relative."
content/cpa/reg/questions.json,cpa,reg,reg-gen-0973,draft,medium,3,D,correct-option-marked-incorrect,"This option Ddds the health insurance deduction to the full self-employment tax amount before dividing by two. It also uses an incorrect SE "
content/cpa/reg/questions.json,cpa,reg,reg-gen-0980,draft,medium,3,D,wrong-option-marked-correct,"This answer would be correct only if their income were too high to qualify, which is not the case here."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1039,draft,medium,3,D,wrong-option-marked-correct,"Although technically correct, the question asks about the *net* gain or loss. This response fails to net the section 1231 gains and losses."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1048,draft,hard,1,B,correct-option-marked-incorrect,"Incorrect. This includes an incorrect amortization amount, and does not include the initial $5,000 deduction."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1051,draft,medium,1,B,wrong-option-marked-correct,"Ordinary income is not the correct character of the gain; the liquidation generally results in capital gain or loss."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1051,draft,medium,3,D,wrong-option-marked-correct,"Ordinary income is not the correct character of the gain; the liquidation generally results in capital gain or loss, and $90,000 is the tota"
content/cpa/reg/questions.json,cpa,reg,reg-gen-1058,draft,easy,0,A,correct-option-marked-incorrect,"A) $65,000 is incorrect because it doesn't properly account for the limitation on deducting expenses allocated to tax-exempt income when cal"
content/cpa/reg/questions.json,cpa,reg,reg-gen-1058,draft,easy,1,B,wrong-option-marked-correct,"B) $70,000 is the correct answer. DNI for a simple trust includes taxable income (dividends) plus tax-exempt income, less deductible expense"
content/cpa/reg/questions.json,cpa,reg,reg-gen-1078,draft,hard,1,B,wrong-option-marked-correct,"This is close to the correct answer, but misses some of the amortization calculation."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1089,draft,medium,0,A,correct-option-marked-incorrect,"This answer is incorrect because it does not correctly add back the trustee fees that were allocated to income."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1137,draft,easy,1,B,wrong-option-marked-correct,"A $20,000 capital gain would be correct if Amy received $40,000, not $50,000, in liquidation proceeds ($40,000 - $20,000 basis = $20,000 gai"
content/cpa/reg/questions.json,cpa,reg,reg-gen-1138,draft,hard,1,B,correct-option-marked-incorrect,"B) $26,250 is incorrect because it incorrectly applies the NOL carryforward rules. The NOL carryforward from C corporation years can offset "
content/cpa/reg/questions.json,cpa,reg,reg-gen-1138,draft,hard,2,C,wrong-option-marked-correct,"C) $31,500 is the correct answer. The built-in gain is the lesser of the total built-in gain ($150,000) or the S corporation's taxable incom"
content/cpa/reg/questions.json,cpa,reg,reg-gen-1181,draft,medium,0,A,wrong-option-marked-correct,"This answer represents 50% of the dividend, which would be correct if ABC owned less than 20% of XYZ."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1187,draft,medium,0,A,correct-option-marked-incorrect,"This answer is incorrect because it doesn't consider the disallowed loss John had when selling the warehouse to Alpha."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1190,draft,easy,3,D,wrong-option-marked-correct,"$1,500 is not the correct amount. The maximum capital loss deduction for individuals is $3,000."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1222,draft,medium,3,D,wrong-option-marked-correct,"This is John's original cost basis plus the depreciation taken, which is not the correct calculation."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1227,draft,hard,0,A,wrong-option-marked-correct,"This would be correct if the entire amount of insurance proceeds was reinvested. However, only $600,000 was reinvested."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1238,draft,medium,1,B,wrong-option-marked-correct,"This option fails to recognize the correct calculation of the capital loss deduction limitation."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1238,draft,medium,2,C,wrong-option-marked-correct,"This option fails to recognize the correct calculation of the capital loss deduction limitation and exceeds the statutory limit."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1238,draft,medium,3,D,wrong-option-marked-correct,"This option fails to recognize the correct calculation of the capital loss deduction limitation and exceeds the statutory limit. It also use"
content/cpa/reg/questions.json,cpa,reg,reg-gen-1246,draft,medium,3,D,wrong-option-marked-correct,"Alice has a net capital loss, so she will be able to deduct some amount. The question is determining the correct amount given the $3,000 lim"
content/cpa/reg/questions.json,cpa,reg,reg-gen-1258,draft,hard,1,B,wrong-option-marked-correct,"This option would be correct if we simply added the total losses together and subtracted the total gains, but we must first offset losses ag"
content/cpa/reg/questions.json,cpa,reg,reg-gen-1258,draft,hard,2,C,wrong-option-marked-correct,"This option represents the total short-term capital loss before offsetting with the short-term capital gain. This is not the correct procedu"
content/cpa/reg/questions.json,cpa,reg,reg-gen-1258,draft,hard,3,D,wrong-option-marked-correct,"This option represents the total of all gains and losses without offsetting. This is not the correct procedure."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1285,draft,easy,2,C,correct-option-marked-incorrect,"C) $27,000 is incorrect because while it represents 90% of the current year's tax liability, it's higher than 100% of the prior year's tax l"
content/cpa/reg/questions.json,cpa,reg,reg-gen-1294,draft,hard,1,B,correct-option-marked-incorrect,"This answer likely results from incorrectly calculating the net earnings subject to self-employment tax or using an incorrect tax rate."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1300,draft,easy,1,B,wrong-option-marked-correct,"This number appears to be arbitrarily chosen and does not follow the correct self-employment tax calculation rules."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1301,draft,medium,2,C,wrong-option-marked-correct,"This is the 2023 married filing jointly AMT exemption amount and is not the correct exemption amount for 2024."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1312,draft,hard,0,A,correct-option-marked-incorrect,"Incorrect. This amount does not properly include the gambling winnings and the service award income."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1330,draft,easy,2,C,wrong-option-marked-correct,"$1,400 is not the correct calculation based on the facts provided or the deduction limits."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1332,draft,medium,2,C,wrong-option-marked-correct,"Since John maintains a home for his dependent child, he is eligible for Head of Household. Single filing status is not correct."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1334,draft,easy,0,A,wrong-option-marked-correct,"While $2,500 is the maximum AOTC, it is not the correct amount based on the qualified expenses and the AOTC calculation."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1334,draft,easy,2,C,wrong-option-marked-correct,"This option Coesn't reflect the correct calculation of the AOTC based on the qualified expenses."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1334,draft,easy,3,D,wrong-option-marked-correct,"This option doesn't reflect the correct calculation of the AOTC based on the qualified expenses."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1339,draft,medium,0,A,wrong-option-marked-correct,"This would be correct if their MAGI plus one-half of their Social Security benefits did not exceed the base amount."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1340,draft,medium,3,D,correct-option-marked-incorrect,"This answer incorrectly calculates the self-employment tax liability, presumably by either not reducing by 7.65% or using incorrect tax rate"
content/cpa/reg/questions.json,cpa,reg,reg-gen-1345,draft,medium,1,B,wrong-option-marked-correct,"This is 20% of $3,000, which could be correct if their MAGI was below the phaseout threshold."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1388,draft,hard,3,D,wrong-option-marked-correct,"Pro rata sharing is not the correct method for determining priority between a PMSI and a conflicting security interest."
content/cpa/reg/questions.json,cpa,reg,reg-gen-1399,draft,easy,3,D,wrong-option-marked-correct,"10 days is not the correct timeframe specified by the UCC for perfecting a PMSI in non-inventory and non-livestock goods."
content/cpa/reg/questions.json,cpa,reg,reg-9k-007,approved,medium,1,B,wrong-option-marked-correct,"Correct. The charitable contribution limit for corporations is 10% of taxable income (25% for certain years)."
content/cpa/reg/questions.json,cpa,reg,reg-9k-009,approved,medium,1,B,wrong-option-marked-correct,"Correct. Compensatory damages compensate for the loss suffered due to the breach."
content/cpa/reg/questions.json,cpa,reg,reg-9k-013,approved,medium,0,A,wrong-option-marked-correct,"This is not the correct calculation of 25% of the ordinary income."
content/cpa/reg/questions.json,cpa,reg,reg-9k-013,approved,medium,1,B,wrong-option-marked-correct,"This is not the correct calculation of 25% of the ordinary income."
content/cpa/reg/questions.json,cpa,reg,reg-9k-013,approved,medium,3,D,wrong-option-marked-correct,"This is not the correct calculation of 25% of the ordinary income."
content/cpa/reg/questions.json,cpa,reg,reg-9k-014,approved,easy,2,C,wrong-option-marked-correct,"This is not the correct calculation after the stock split."
content/cpa/reg/questions.json,cpa,reg,reg-9k-014,approved,easy,3,D,wrong-option-marked-correct,"This is not the correct calculation after the stock split."
content/cpa/tcp/questions.json,cpa,tcp,tcp-d5-001,approved,easy,3,D,wrong-option-marked-correct,"$12,950 was the standard deduction for single filers in a prior year, not 2025. Using outdated information is a common error, so always use "
content/cpa/tcp/questions.json,cpa,tcp,tcp-wc-021,approved,hard,1,B,wrong-option-marked-correct,"100% bonus depreciation was available in prior years but is not the correct percentage for property placed in service in 2024. Remember to c"
content/cpa/tcp/questions.json,cpa,tcp,tcp-wc-050,approved,medium,2,C,wrong-option-marked-correct,"$1,500 would be the credit if the taxpayer only had $1,500 in expenses plus 25% of the next $2,000. This is not the correct calculation for "
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-0894,draft,medium,3,D,wrong-option-marked-correct,"This option Dssumes that the entire $20,000 distribution is taxable. This is only correct if the distribution exceeds contributions, which i"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-0912,draft,hard,2,C,wrong-option-marked-correct,"This option is derived from assuming a corporation had $2,000,000 in taxable income. This is also not the correct calculation to base estima"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-0929,draft,easy,1,B,wrong-option-marked-correct,"25.00% is calculated by dividing State A sales by the sales in State B plus sales in State A ($500,000 / ($1,500,000 + $500,000)). This is n"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-0966,draft,easy,2,C,wrong-option-marked-correct,"$175,000 is not the correct amount of the gain and does not represent a relevant threshold or calculation in this scenario."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-0973,draft,hard,2,C,wrong-option-marked-correct,"This represents the book value plus the depreciation recapture. It is not the correct amount to be recognized."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1013,retired,medium,3,D,correct-option-marked-incorrect,"This answer uses an incorrect calculation of the RMD and the incorrect distribution deadline."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1038,draft,medium,1,B,wrong-option-marked-correct,"This answer is close, but it is calculated using a distribution period of 25, which would be correct for age 74."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1047,draft,hard,3,D,correct-option-marked-incorrect,"This answer is incorrect. It calculates the RMD for all accounts, including the Roth IRA, which is not subject to RMDs."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1075,draft,medium,2,C,wrong-option-marked-correct,"This option is a rounded number but is not the correct calculation. It is important to use the correct formula for RMD calculation."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1079,draft,hard,2,C,correct-option-marked-incorrect,"$17,400 is incorrect because it overestimates the amount needed to exceed the standard deduction. It might be obtained by an error in calcul"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1093,draft,hard,1,B,self-contradictory-rationale-text,"Option B is CORRECT because it accurately calculates the RMD for the Traditional IRA ($600,000 / 26.5 = $22,641.51) and the 401(k) ($300,000"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1125,draft,medium,3,D,wrong-option-marked-correct,"While they can contribute to both, the statement that there are no contribution limits is not entirely correct. Coverdell ESAs have a contri"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1133,draft,medium,2,C,wrong-option-marked-correct,"This answer incorrectly calculates the difference between the standard deduction and current itemized deductions. The correct calculation is"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1138,draft,easy,2,C,wrong-option-marked-correct,"This would be the taxable amount if the funds were NOT used for qualified education expenses but the correct answer is $0 because they ARE b"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1164,draft,easy,2,C,wrong-option-marked-correct,"The $129,000 amount is not the correct threshold for the first level of IRMAA surcharges for single filers in 2024."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1164,draft,easy,3,D,wrong-option-marked-correct,"The $150,000 amount is not the correct threshold for the first level of IRMAA surcharges for single filers in 2024."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1174,draft,medium,2,C,correct-option-marked-incorrect,"This answer is incorrect. The scholarship impacts the amount of qualified expenses, but it does not mean $5,000 is taxable."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1189,draft,hard,1,B,wrong-option-marked-correct,"This answer incorrectly calculates the GILTI inclusion, possibly by not properly deducting the QBAI deemed return or applying the correct de"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1189,draft,hard,2,C,correct-option-marked-incorrect,"This answer may be the result of only considering the tested income and not the Subpart F income or applying the wrong deduction."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1223,draft,medium,1,B,correct-option-marked-incorrect,"This is incorrect because it uses the gross tested income without subtracting tested losses."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1229,draft,medium,1,B,correct-option-marked-incorrect,"This answer uses the state's property as the apportionment factor, which is incorrect because State A uses a single sales factor."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1243,draft,hard,2,C,correct-option-marked-incorrect,"Incorrect. The calculation does not accurately reflect the tax implications of the salary and distribution amounts."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1248,draft,hard,2,C,correct-option-marked-incorrect,"C) $1,000,000 is incorrect because it doesn't accurately reflect the GILTI inclusion calculation before the section 250 deduction. It seems "
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1265,draft,medium,3,D,correct-option-marked-incorrect,"Option D is incorrect because while B does get a $50 million basis in S's assets, P's gain is not solely based on the difference between the"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1298,draft,easy,0,A,wrong-option-marked-correct,"The correct answer is $1,600,000 because the tentative GILTI inclusion is calculated as tested income less the QBAI amount. In this case, $2"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1298,draft,easy,3,D,correct-option-marked-incorrect,"Option D is incorrect because it represents an inaccurate calculation of the tentative GILTI inclusion. It doesn't account for the full QBAI"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1324,draft,hard,2,C,correct-option-marked-incorrect,"This answer incorrectly calculates the GILTI inclusion, likely by using an incorrect percentage or misinterpreting the QBAI deduction."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1340,draft,medium,3,D,wrong-option-marked-correct,"This option uses the fair market value of assets instead of the purchase price, and does not use the correct ADSP formula."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1348,draft,hard,2,C,correct-option-marked-incorrect,"This answer is incorrect. It is the tax liability on the current year estimated income. However, the corporation has taxable income over $1 "
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1351,draft,easy,2,C,wrong-option-marked-correct,"100% would only be correct if all of ABC Partnership's sales were attributable to State A, which is not the case since $400,000 in sales wer"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1356,retired,hard,2,C,wrong-option-marked-correct,"This option incorrectly calculates the R&D credit and WOTC. The R&D credit is calculated as 20% of QREs exceeding a base amount. The Work Op"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1358,draft,easy,1,B,wrong-option-marked-correct,"This is the average of the basis and fair market value, but is not the correct amount to increase Allen's capital account."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1358,draft,easy,3,D,wrong-option-marked-correct,"This is the sum of the basis and fair market value, but is not the correct amount to increase Allen's capital account."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1359,draft,hard,3,D,wrong-option-marked-correct,"This answer incorrectly calculates the distributive share. It likely adds the guaranteed payment to the partnership net income and then mult"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1367,draft,hard,2,C,wrong-option-marked-correct,"This answer incorrectly calculates the general business credit limitation. The correct calculation involves comparing the net income tax, te"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1382,draft,easy,2,C,wrong-option-marked-correct,"This answer is double the actual WOTC amount and doesn't reflect the correct percentage or wage base."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1385,draft,hard,3,D,wrong-option-marked-correct,"This answer calculates as (\$3,000,000 + \$500,000 + \$200,000)/ \$5,000,000 = 74%. The correct sales factor for State A is (3,000,000+200,0"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1386,draft,easy,2,C,wrong-option-marked-correct,"Section 179 expenses are passed through to partners via Schedule K-1 from Form 1065, and then reported on Form 4562 by the partner. It is no"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1389,draft,medium,1,B,correct-option-marked-incorrect,"This is the incorrect amount if you take 21% of $500,000, then don't compare against the current year."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1400,draft,hard,0,A,correct-option-marked-incorrect,"This answer is incorrect because it does not correctly calculate the interaction between the R&D credit and the WOTC. Specifically, it doesn"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1410,draft,medium,1,B,wrong-option-marked-correct,"While this is the correct tax liability for the current year, the question asks for the minimum annual payment. This is misleading because t"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1414,deprecated,medium,1,B,wrong-option-marked-correct,"This option is not correct. The research credit calculation is 20% of the excess of QREs over the base amount."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1414,deprecated,medium,2,C,wrong-option-marked-correct,"This option is not correct. The research credit calculation is 20% of the excess of QREs over the base amount."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1420,draft,easy,3,D,wrong-option-marked-correct,"This calculation incorrectly inverts the ratio and uses State A's payroll instead of State B's. The correct calculation is State B Payroll /"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1423,draft,hard,0,A,wrong-option-marked-correct,"This answer represents the total tax liability before credits and is not correct because the general business credit is limited to a portion"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1431,draft,medium,1,B,correct-option-marked-incorrect,"Incorrect. This amount would be obtained by multiplying the taxable income by 21% and dividing by 2 instead of 4."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1432,draft,medium,0,A,wrong-option-marked-correct,"The location of incorporation is not a factor in determining if a business is unitary. The test is based on the factors listed in the correc"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1436,retired,hard,1,B,correct-option-marked-incorrect,"This option Balculates the WOTC at $4,000, which is based on an incorrect percentage and doesn't consider the wage reduction impact on taxab"
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1455,draft,medium,0,A,correct-option-marked-incorrect,"This answer is incorrect because the S Corp can claim WOTC for Employee A and B, as well as Employee C if the S Corp isn't a large business."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1472,draft,hard,2,C,wrong-option-marked-correct,"This answer does not account for the reduced credit election under IRC 280C or use the correct credit percentage."
content/cpa/tcp/questions.json,cpa,tcp,tcp-gen-1473,draft,hard,0,A,correct-option-marked-incorrect,"Alpha Co. and Beta Co. only is incorrect because the holding company, Apex Corp., exerts centralized management and control, and should be i"
content/cpa/tcp/questions.json,cpa,tcp,tcp-9k-001,approved,easy,3,D,wrong-option-marked-correct,"This is the correct maximum amount as this is the regular contribution limit plus catch-up amount."
content/cpa/tcp/questions.json,cpa,tcp,tcp-9k-016,approved,medium,1,B,wrong-option-marked-correct,"This is the correct amount of the deduction for one-half of the self-employment tax."
content/cpa/tcp/questions.json,cpa,tcp,tcp-9k-016,approved,medium,2,C,correct-option-marked-incorrect,"This is an incorrect calculation using the taxable income instead of the self-employment income."
functions/content-cpa/aud/questions.json,,,aud-d10-011,approved,hard,2,C,option-letter-prefix-mismatch,"B) Management bias, as indicated by consistently favorable estimates, raises concerns about the fairness and reliability of financial report"
functions/content-cpa/aud/questions.json,,,aud-d11-015,approved,easy,2,C,option-letter-prefix-mismatch,"B) Performing substantive analytical procedures is the most effective approach because it allows the auditor to develop an independent expec"
functions/content-cpa/aud/questions.json,,,aud-d12-015,approved,easy,2,C,option-letter-prefix-mismatch,"B) CORRECT: The clearly trivial threshold is designed to capture immaterial misstatements that are so small they don't need to be tracked in"
functions/content-cpa/aud/questions.json,,,aud-d12-022,approved,hard,2,C,option-letter-prefix-mismatch,"B) CORRECT: Prior-period misstatements can have a 'rollover' effect, impacting current-period accounts (e.g., inventory). Auditors must asse"
functions/content-cpa/aud/questions.json,,,aud-d13-024,approved,hard,3,D,option-letter-prefix-mismatch,"B) CORRECT: When prior-period financial statements are restated, the auditor must audit the restatement adjustments to ensure they are appro"
functions/content-cpa/aud/questions.json,,,aud-d2-015,approved,easy,3,D,option-letter-prefix-mismatch,"B) CORRECT: AICPA peer review programs mandate that firms performing audit, review, compilation (with disclosures), or attestation services "
functions/content-cpa/aud/questions.json,,,aud-d3-025,approved,medium,2,C,wrong-option-marked-correct,"The valuation assertion deals with whether accounts payable are recorded at the correct amount. While the search for unrecorded liabilities "
functions/content-cpa/aud/questions.json,,,aud-eth-003,approved,hard,1,B,correct-option-marked-incorrect,"A 7-year rotation period is incorrect under SEC rules for audit partner rotation; the requirement is 5 years."
functions/content-cpa/aud/questions.json,,,aud-gen-1123,draft,easy,0,A,wrong-option-marked-correct,"Assuming the client's records are correct without investigation is inappropriate and violates the auditor's responsibility to obtain suffici"
functions/content-cpa/aud/questions.json,,,aud-gen-1125,draft,hard,2,C,wrong-option-marked-correct,"While $150,000 is the correct projection, the increased audit effort required is not a limitation unique to non-statistical sampling."
functions/content-cpa/aud/questions.json,,,aud-gen-1146,draft,medium,1,B,correct-option-marked-incorrect,"Option B is incorrect because management's review doesn't negate the fact that the CPA firm is essentially auditing its own work. Independen"
functions/content-cpa/aud/questions.json,,,aud-gen-1189,draft,easy,3,D,wrong-option-marked-correct,"Tracing cash receipts primarily addresses the completeness assertion, confirming that cash received was properly recorded and applied to the"
functions/content-cpa/aud/questions.json,,,aud-gen-1241,draft,hard,3,D,correct-option-marked-incorrect,"This answer is incorrect because it results from using the incorrect confidence factor, such as the 99% confidence factor."
functions/content-cpa/aud/questions.json,,,aud-gen-1272,draft,hard,2,C,wrong-option-marked-correct,"While adjusting the financial statements isn't correct in this scenario, disclosing the event is required."
functions/content-cpa/aud/questions.json,,,aud-gen-1309,draft,easy,0,A,wrong-option-marked-correct,"Obtaining cutoff information is crucial to ensure that inventory is recorded in the correct accounting period. The auditor needs to determin"
functions/content-cpa/aud/questions.json,,,aud-gen-1315,draft,easy,0,A,wrong-option-marked-correct,"Requesting the customer to change their records is inappropriate as the customer's records are likely correct based on the shipping terms."
functions/content-cpa/bar/questions.json,,,bar-139,approved,hard,2,C,option-letter-prefix-mismatch,"B) CORRECT: WACC is the appropriate discount rate for Free Cash Flow to the Firm (FCFF) because FCFF represents the cash flow available to a"
functions/content-cpa/bar/questions.json,,,bar-d10-021,approved,hard,3,D,option-letter-prefix-mismatch,"B) If the performance condition is probable of being achieved, expense is recognized over the requisite service period; the probability asse"
functions/content-cpa/bar/questions.json,,,bar-d11-014,approved,medium,3,D,option-letter-prefix-mismatch,"B) CORRECT: Tax-exempt municipal bond interest is a permanent difference because it is included in book income but is never subject to feder"
functions/content-cpa/bar/questions.json,,,bar-ta-003,retired,hard,0,A,wrong-option-marked-correct,"Why option A is CORRECT in isolation - The present value of lease payments being at least 90% of the asset's fair value IS a valid finance l"
functions/content-cpa/bar/questions.json,,,bar-ta-003,retired,hard,1,B,wrong-option-marked-correct,"Why option B is CORRECT in isolation - Ownership transfer and a purchase option reasonably certain to be exercised are both valid finance le"
functions/content-cpa/bar/questions.json,,,bar-ta-003,retired,hard,2,C,wrong-option-marked-correct,"Why option C is CORRECT in isolation - A lease term for the major part (≥75%) of the asset's remaining economic life IS a valid finance leas"
functions/content-cpa/bar/questions.json,,,bar-gen-0968,draft,medium,0,A,correct-option-marked-incorrect,"This answer incorrectly calculates the change in break-even point by either using the incorrect formula or by not calculating the break-even"
functions/content-cpa/bar/questions.json,,,bar-gen-0968,draft,medium,3,D,wrong-option-marked-correct,"This answer incorrectly calculates the change in break-even point. The calculation incorrectly assumes the break even goes down, not up. The"
functions/content-cpa/bar/questions.json,,,bar-gen-0992,draft,hard,2,C,wrong-option-marked-correct,"This option incorrectly multiplies the correct answer by the sales mix ratio of Alpha."
functions/content-cpa/bar/questions.json,,,bar-gen-1004,draft,hard,3,D,wrong-option-marked-correct,"This would only be the correct answer if there was no change in value of the hedging instrument, which is not the case based on the facts pr"
functions/content-cpa/bar/questions.json,,,bar-gen-1036,draft,hard,1,B,correct-option-marked-incorrect,"B) $2,950,000 decrease is incorrect because it misinterprets the impact of the bond issuance costs on the capital projects fund balance; the"
functions/content-cpa/bar/questions.json,,,bar-gen-1041,draft,easy,1,B,wrong-option-marked-correct,"This answer incorrectly adds the unspent bond proceeds to the correct calculation."
functions/content-cpa/bar/questions.json,,,bar-gen-1046,draft,hard,1,B,correct-option-marked-incorrect,"This answer uses an incorrect sales mix or calculation of the weighted-average contribution margin."
functions/content-cpa/bar/questions.json,,,bar-gen-1062,draft,hard,0,A,correct-option-marked-incorrect,"Option A is incorrect because it understates the positive impact of the best-case scenario and overstates the negative impact of the worst-c"
functions/content-cpa/bar/questions.json,,,bar-gen-1062,draft,hard,1,B,wrong-option-marked-correct,"Option B is the closest to the correct answer. The probability-weighted NPV considers the likelihood of different scenarios affecting raw ma"
functions/content-cpa/bar/questions.json,,,bar-gen-1086,draft,hard,0,A,correct-option-marked-incorrect,"This answer is incorrect because it doesn't accurately reflect the calculations for the composite unit break-even point and the subsequent a"
functions/content-cpa/bar/questions.json,,,bar-gen-1093,draft,easy,3,D,wrong-option-marked-correct,"1.50 is not the correct calculation of current assets divided by current liabilities."
functions/content-cpa/bar/questions.json,,,bar-gen-1102,draft,hard,2,C,correct-option-marked-incorrect,"4,000 units is incorrect. This is a plausible answer that results from dividing total fixed costs by Beta's contribution margin only, ignori"
functions/content-cpa/bar/questions.json,,,bar-gen-1105,draft,hard,0,A,correct-option-marked-incorrect,"The calculation is incorrect. While the explanation mentions long-term debt, the times interest earned focuses primarily on interest obligat"
functions/content-cpa/bar/questions.json,,,bar-gen-1125,draft,medium,1,B,correct-option-marked-incorrect,"This answer is incorrect. It is the result of errors in calculating either the inventory conversion period, receivables collection period, o"
functions/content-cpa/bar/questions.json,,,bar-gen-1147,draft,easy,3,D,wrong-option-marked-correct,"This answer adds 0.5 to the correct answer, which is not part of the calculation."
functions/content-cpa/bar/questions.json,,,bar-gen-1159,draft,hard,0,A,correct-option-marked-incorrect,"15,000 units is incorrect. While close to a preliminary calculation, it doesn't fully account for the interdependency of the product mix and"
functions/content-cpa/bar/questions.json,,,bar-gen-1165,draft,medium,3,D,wrong-option-marked-correct,"The correct increase in ROE is 4%. The closest answer is an increase of 2%, but it is not the best answer."
functions/content-cpa/bar/questions.json,,,bar-gen-1188,draft,medium,1,B,wrong-option-marked-correct,"This answer incorrectly subtracts the payable deferral period. The correct formula includes subtracting payable deferral period."
